1.559409130436709802e+03,1.260541131240001505e+03,1.250192511778365997e+03
1.559458358976983391e+03,1.260079717243690084e+03,1.250696884361588445e+03
1.559505453154185489e+03,1.259619312080350937e+03,1.251203134672818123e+03
1.559550411778190210e+03,1.259159927384969478e+03,1.251711249918508429e+03
1.559593233712839719e+03,1.258701574766742851e+03,1.252221217257983653e+03
1.559633917875973111e+03,1.258244265808785940e+03,1.252733023803762990e+03
1.559672463239453009e+03,1.257788012067839645e+03,1.253246656621887269e+03
1.559708868829192170e+03,1.257332825073978256e+03,1.253762102732244330e+03
1.559743133725178495e+03,1.256878716330317502e+03,1.254279349108899396e+03
1.559775257061497086e+03,1.256425697312725106e+03,1.254798382680421355e+03
1.559805238026352981e+03,1.255973779469529745e+03,1.255319190330215861e+03
1.559833075862091846e+03,1.255522974221232289e+03,1.255841758896854117e+03
1.559858769865218164e+03,1.255073292960216804e+03,1.256366075174408024e+03
1.559882319386414338e+03,1.254624747050462929e+03,1.256892125912782603e+03
1.559903723830555691e+03,1.254177347827258927e+03,1.257419897818050231e+03
1.559922982656726617e+03,1.253731106596914742e+03,1.257949377552788064e+03
1.559940095378233764e+03,1.253286034636475961e+03,1.258480551736414100e+03
1.559955061562618084e+03,1.252842143193440506e+03,1.259013406945525958e+03
1.559967880831666434e+03,1.252399443485471693e+03,1.259547929714238990e+03
1.559978552861420894e+03,1.251957946700117645e+03,1.260084106534528019e+03
1.559987077382186271e+03,1.251517663994526629e+03,1.260621923856567719e+03
1.559993454178537831e+03,1.251078606495165559e+03,1.261161368089075495e+03
1.559997683089326756e+03,1.250640785297538969e+03,1.261702425599654816e+03
1.559999764007682870e+03,1.250204211465908656e+03,1.262245082715139233e+03
1.559999696881019190e+03,1.249768896033014244e+03,1.262789325721939122e+03
1.559997481711032151e+03,1.249334849999793960e+03,1.263335140866386837e+03
1.559993118553701606e+03,1.248902084335106110e+03,1.263882514355085505e+03
1.559986607519289691e+03,1.248470609975453954e+03,1.264431432355256675e+03
1.559977948772338095e+03,1.248040437824706714e+03,1.264981880995090023e+03
1.559967142531663512e+03,1.247611578753826052e+03,1.265533846364094643e+03
1.559954189070352641e+03,1.247184043600589575e+03,1.266087314513450337e+03
1.559939088715754679e+03,1.246757843169319131e+03,1.266642271456358912e+03
1.559921841849473594e+03,1.246332988230605906e+03,1.267198703168399106e+03
1.559902448907358348e+03,1.245909489521038495e+03,1.267756595587880838e+03
1.559880910379491297e+03,1.245487357742932772e+03,1.268315934616199456e+03
1.559857226810176826e+03,1.245066603564060415e+03,1.268876706118193624e+03
1.559831398797927022e+03,1.244647237617379233e+03,1.269438895922500933e+03
1.559803426995445989e+03,1.244229270500764869e+03,1.270002489821917379e+03
1.559773312109614835e+03,1.243812712776742728e+03,1.270567473573755478e+03
1.559741054901472580e+03,1.243397574972221946e+03,1.271133832900204425e+03
1.559706656186196597e+03,1.242983867578227546e+03,1.271701553488691161e+03
1.559670116833083966e+03,1.242571601049636911e+03,1.272270620992242129e+03
1.559631437765526925e+03,1.242160785804915349e+03,1.272841021029845479e+03
1.559590619960991944e+03,1.241751432225851886e+03,1.273412739186814633e+03
1.559547664450993352e+03,1.241343550657298010e+03,1.273985761015152093e+03
1.559502572321067873e+03,1.240937151406905059e+03,1.274560072033915958e+03
1.559455344710747113e+03,1.240532244744865466e+03,1.275135657729584182e+03
1.559405982813528908e+03,1.240128840903651508e+03,1.275712503556422689e+03
1.559354487876847088e+03,1.239726950077757238e+03,1.276290594936851903e+03
1.559300861202039869e+03,1.239326582423441323e+03,1.276869917261815999e+03
1.559245104144317111e+03,1.238927748058470570e+03,1.277450455891151478e+03
1.559187218112725759e+03,1.238530457061862535e+03,1.278032196153957329e+03
1.559127204570114827e+03,1.238134719473633140e+03,1.278615123348966335e+03
1.559065065033097653e+03,1.237740545294541107e+03,1.279199222744915460e+03
1.559000801072013928e+03,1.237347944485836479e+03,1.279784479580918969e+03
1.558934414310890816e+03,1.236956926969008009e+03,1.280370879066841553e+03
1.558865906427400432e+03,1.236567502625532825e+03,1.280958406383671445e+03
1.558795279152818239e+03,1.236179681296626768e+03,1.281547046683895360e+03
1.558722534271979612e+03,1.235793472782995877e+03,1.282136785091873435e+03
1.558647673623233914e+03,1.235408886844587641e+03,1.282727606704215532e+03
1.558570699098398791e+03,1.235025933200345889e+03,1.283319496590157769e+03
1.558491612642711743e+03,1.234644621527964091e+03,1.283912439791939278e+03
1.558410416254781694e+03,1.234264961463641157e+03,1.284506421325181009e+03
1.558327111986537830e+03,1.233886962601838377e+03,1.285101426179264081e+03
1.558241701943177759e+03,1.233510634495035447e+03,1.285697439317708813e+03
1.558154188283114991e+03,1.233135986653491273e+03,1.286294445678554894e+03
1.558064573217923453e+03,1.232763028545001589e+03,1.286892430174742685e+03
1.557972859012282697e+03,1.232391769594661127e+03,1.287491377694493394e+03
1.557879047983919236e+03,1.232022219184624191e+03,1.288091273101691513e+03
1.557783142503549243e+03,1.231654386653869096e+03,1.288692101236267717e+03
1.557685144994818529e+03,1.231288281297960793e+03,1.289293846914580854e+03
1.557585057934240012e+03,1.230923912368816445e+03,1.289896494929802657e+03
1.557482883851133010e+03,1.230561289074471915e+03,1.290500030052302463e+03
1.557378625327557984e+03,1.230200420578848707e+03,1.291104437030030113e+03
1.557272284998251735e+03,1.229841316001522273e+03,1.291709700588903388e+03
1.557163865550560331e+03,1.229483984417492138e+03,1.292315805433192963e+03
1.557053369724372487e+03,1.229128434856951571e+03,1.292922736245909846e+03
1.556940800312048623e+03,1.228774676305060893e+03,1.293530477689190548e+03
1.556826160158351740e+03,1.228422717701718511e+03,1.294139014404687487e+03
1.556709452160374667e+03,1.228072567941336729e+03,1.294748331013954385e+03
1.556590679267467294e+03,1.227724235872615964e+03,1.295358412118836895e+03
1.556469844481161545e+03,1.227377730298321467e+03,1.295969242301860731e+03
1.556346950855096111e+03,1.227033059975060496e+03,1.296580806126621155e+03
1.556222001494938922e+03,1.226690233613061991e+03,1.297193088138174062e+03
1.556094999558308700e+03,1.226349259875955113e+03,1.297806072863425470e+03
1.555965948254695377e+03,1.226010147380551416e+03,1.298419744811523287e+03
1.555834850845378696e+03,1.225672904696626574e+03,1.299034088474248165e+03
1.555701710643345677e+03,1.225337540346703690e+03,1.299649088326405945e+03
1.555566531013207850e+03,1.225004062805838657e+03,1.300264728826219653e+03
1.555429315371114853e+03,1.224672480501404607e+03,1.300880994415722398e+03
1.555290067184668715e+03,1.224342801812880907e+03,1.301497869521150733e+03
1.555148789972836994e+03,1.224015035071639204e+03,1.302115338553337779e+03
1.555005487305862516e+03,1.223689188560734692e+03,1.302733385908107493e+03
1.554860162805173786e+03,1.223365270514695567e+03,1.303351995966669165e+03
1.554712820143293584e+03,1.223043289119316114e+03,1.303971153096011449e+03
1.554563463043746196e+03,1.222723252511448209e+03,1.304590841649298227e+03
1.554412095280962831e+03,1.222405168778797588e+03,1.305211045966263328e+03
1.554258720680187025e+03,1.222089045959717851e+03,1.305831750373607065e+03
1.554103343117376653e+03,1.221774892043008322e+03,1.306452939185391642e+03
